user_id,age,nationality,Occupation,favorite_type,rating,place_id,place_name,place_type,city,Climate,Operating_Hours
462,29,Brazil,Nurse,Market,4,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
462,29,Brazil,Nurse,Market,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
463,63,UK,Nurse,Monument,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
463,63,UK,Nurse,Monument,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
463,63,UK,Nurse,Monument,5,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
463,63,UK,Nurse,Monument,4,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
463,63,UK,Nurse,Monument,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
463,63,UK,Nurse,Monument,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
463,63,UK,Nurse,Monument,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
463,63,UK,Nurse,Monument,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
463,63,UK,Nurse,Monument,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
463,63,UK,Nurse,Monument,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
464,42,Germany,Student,Nature,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
464,42,Germany,Student,Nature,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
464,42,Germany,Student,Nature,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
464,42,Germany,Student,Nature,2,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
464,42,Germany,Student,Nature,5,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
464,42,Germany,Student,Nature,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
464,42,Germany,Student,Nature,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
464,42,Germany,Student,Nature,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
464,42,Germany,Student,Nature,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
464,42,Germany,Student,Nature,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
465,30,Japan,Pilot,Historic,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
465,30,Japan,Pilot,Historic,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
465,30,Japan,Pilot,Historic,5,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
465,30,Japan,Pilot,Historic,5,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
465,30,Japan,Pilot,Historic,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
465,30,Japan,Pilot,Historic,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
465,30,Japan,Pilot,Historic,4,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
465,30,Japan,Pilot,Historic,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
465,30,Japan,Pilot,Historic,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
465,30,Japan,Pilot,Historic,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
466,47,France,Engineer,Museum,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
466,47,France,Engineer,Museum,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
466,47,France,Engineer,Museum,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
466,47,France,Engineer,Museum,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
466,47,France,Engineer,Museum,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
466,47,France,Engineer,Museum,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
466,47,France,Engineer,Museum,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
466,47,France,Engineer,Museum,5,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
466,47,France,Engineer,Museum,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
466,47,France,Engineer,Museum,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
467,29,Japan,Student,Desert,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
467,29,Japan,Student,Desert,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
467,29,Japan,Student,Desert,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
467,29,Japan,Student,Desert,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
467,29,Japan,Student,Desert,5,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
467,29,Japan,Student,Desert,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
467,29,Japan,Student,Desert,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
467,29,Japan,Student,Desert,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
467,29,Japan,Student,Desert,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
467,29,Japan,Student,Desert,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
468,51,Australia,Artist,Market,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
468,51,Australia,Artist,Market,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
468,51,Australia,Artist,Market,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
468,51,Australia,Artist,Market,4,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
468,51,Australia,Artist,Market,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
468,51,Australia,Artist,Market,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
468,51,Australia,Artist,Market,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
468,51,Australia,Artist,Market,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
468,51,Australia,Artist,Market,2,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
468,51,Australia,Artist,Market,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
469,36,USA,Artist,Nature,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
469,36,USA,Artist,Nature,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
469,36,USA,Artist,Nature,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
469,36,USA,Artist,Nature,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
469,36,USA,Artist,Nature,2,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
469,36,USA,Artist,Nature,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
469,36,USA,Artist,Nature,4,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
469,36,USA,Artist,Nature,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
469,36,USA,Artist,Nature,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
469,36,USA,Artist,Nature,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
470,20,Australia,Artist,Museum,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
470,20,Australia,Artist,Museum,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
470,20,Australia,Artist,Museum,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
470,20,Australia,Artist,Museum,5,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
470,20,Australia,Artist,Museum,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
470,20,Australia,Artist,Museum,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
470,20,Australia,Artist,Museum,5,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
470,20,Australia,Artist,Museum,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
470,20,Australia,Artist,Museum,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
470,20,Australia,Artist,Museum,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
471,53,KSA,Artist,Historic,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
471,53,KSA,Artist,Historic,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
471,53,KSA,Artist,Historic,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
471,53,KSA,Artist,Historic,4,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
471,53,KSA,Artist,Historic,5,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
471,53,KSA,Artist,Historic,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
471,53,KSA,Artist,Historic,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
471,53,KSA,Artist,Historic,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
471,53,KSA,Artist,Historic,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
471,53,KSA,Artist,Historic,5,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
472,49,Russia,Student,Nature,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
472,49,Russia,Student,Nature,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
472,49,Russia,Student,Nature,4,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
472,49,Russia,Student,Nature,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
472,49,Russia,Student,Nature,4,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
472,49,Russia,Student,Nature,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
472,49,Russia,Student,Nature,5,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
472,49,Russia,Student,Nature,5,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
472,49,Russia,Student,Nature,5,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
472,49,Russia,Student,Nature,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
473,49,China,Scientist,Beach,4,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
473,49,China,Scientist,Beach,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
473,49,China,Scientist,Beach,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
473,49,China,Scientist,Beach,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
473,49,China,Scientist,Beach,5,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
473,49,China,Scientist,Beach,4,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
473,49,China,Scientist,Beach,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
473,49,China,Scientist,Beach,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
473,49,China,Scientist,Beach,5,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
473,49,China,Scientist,Beach,4,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
474,31,UK,Pilot,Monument,5,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
474,31,UK,Pilot,Monument,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
474,31,UK,Pilot,Monument,2,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
474,31,UK,Pilot,Monument,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
474,31,UK,Pilot,Monument,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
474,31,UK,Pilot,Monument,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
474,31,UK,Pilot,Monument,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
474,31,UK,Pilot,Monument,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
474,31,UK,Pilot,Monument,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
474,31,UK,Pilot,Monument,5,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
475,48,Canada,Businessman,Nature,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
475,48,Canada,Businessman,Nature,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
475,48,Canada,Businessman,Nature,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
475,48,Canada,Businessman,Nature,5,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
475,48,Canada,Businessman,Nature,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
475,48,Canada,Businessman,Nature,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
475,48,Canada,Businessman,Nature,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
475,48,Canada,Businessman,Nature,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
475,48,Canada,Businessman,Nature,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
475,48,Canada,Businessman,Nature,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
476,42,UK,Lawyer,Religious,2,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
476,42,UK,Lawyer,Religious,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
476,42,UK,Lawyer,Religious,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
476,42,UK,Lawyer,Religious,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
476,42,UK,Lawyer,Religious,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
476,42,UK,Lawyer,Religious,2,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
476,42,UK,Lawyer,Religious,5,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
476,42,UK,Lawyer,Religious,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
476,42,UK,Lawyer,Religious,2,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
476,42,UK,Lawyer,Religious,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
477,61,Germany,Pilot,Desert,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
477,61,Germany,Pilot,Desert,4,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
477,61,Germany,Pilot,Desert,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
477,61,Germany,Pilot,Desert,5,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
477,61,Germany,Pilot,Desert,4,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
477,61,Germany,Pilot,Desert,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
477,61,Germany,Pilot,Desert,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
477,61,Germany,Pilot,Desert,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
477,61,Germany,Pilot,Desert,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
477,61,Germany,Pilot,Desert,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
478,30,Australia,Designer,Museum,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
478,30,Australia,Designer,Museum,2,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
478,30,Australia,Designer,Museum,2,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
478,30,Australia,Designer,Museum,4,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
478,30,Australia,Designer,Museum,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
478,30,Australia,Designer,Museum,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
478,30,Australia,Designer,Museum,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
478,30,Australia,Designer,Museum,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
478,30,Australia,Designer,Museum,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
478,30,Australia,Designer,Museum,5,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
479,59,China,Teacher,Monument,2,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
479,59,China,Teacher,Monument,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
479,59,China,Teacher,Monument,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
479,59,China,Teacher,Monument,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
479,59,China,Teacher,Monument,2,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
479,59,China,Teacher,Monument,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
479,59,China,Teacher,Monument,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
479,59,China,Teacher,Monument,5,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
479,59,China,Teacher,Monument,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
479,59,China,Teacher,Monument,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
480,19,Brazil,Chef,Monument,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
480,19,Brazil,Chef,Monument,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
480,19,Brazil,Chef,Monument,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
480,19,Brazil,Chef,Monument,5,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
480,19,Brazil,Chef,Monument,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
480,19,Brazil,Chef,Monument,5,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
480,19,Brazil,Chef,Monument,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
480,19,Brazil,Chef,Monument,2,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
480,19,Brazil,Chef,Monument,2,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
480,19,Brazil,Chef,Monument,2,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
481,20,France,Accountant,Religious,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
481,20,France,Accountant,Religious,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
481,20,France,Accountant,Religious,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
481,20,France,Accountant,Religious,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
481,20,France,Accountant,Religious,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
481,20,France,Accountant,Religious,5,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
481,20,France,Accountant,Religious,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
481,20,France,Accountant,Religious,2,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
481,20,France,Accountant,Religious,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
481,20,France,Accountant,Religious,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
482,60,Australia,Artist,Museum,5,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
482,60,Australia,Artist,Museum,2,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
482,60,Australia,Artist,Museum,2,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
482,60,Australia,Artist,Museum,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
482,60,Australia,Artist,Museum,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
482,60,Australia,Artist,Museum,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
482,60,Australia,Artist,Museum,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
482,60,Australia,Artist,Museum,5,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
482,60,Australia,Artist,Museum,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
482,60,Australia,Artist,Museum,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
483,24,Germany,Pilot,Museum,2,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
483,24,Germany,Pilot,Museum,4,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
483,24,Germany,Pilot,Museum,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
483,24,Germany,Pilot,Museum,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
483,24,Germany,Pilot,Museum,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
483,24,Germany,Pilot,Museum,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
483,24,Germany,Pilot,Museum,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
483,24,Germany,Pilot,Museum,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
483,24,Germany,Pilot,Museum,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
483,24,Germany,Pilot,Museum,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
484,36,Russia,Software Developer,Monument,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
484,36,Russia,Software Developer,Monument,4,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
484,36,Russia,Software Developer,Monument,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
484,36,Russia,Software Developer,Monument,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
484,36,Russia,Software Developer,Monument,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
484,36,Russia,Software Developer,Monument,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
484,36,Russia,Software Developer,Monument,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
484,36,Russia,Software Developer,Monument,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
484,36,Russia,Software Developer,Monument,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
484,36,Russia,Software Developer,Monument,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
485,22,KSA,Student,Desert,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
485,22,KSA,Student,Desert,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
485,22,KSA,Student,Desert,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
485,22,KSA,Student,Desert,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
485,22,KSA,Student,Desert,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
485,22,KSA,Student,Desert,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
485,22,KSA,Student,Desert,5,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
485,22,KSA,Student,Desert,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
485,22,KSA,Student,Desert,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
485,22,KSA,Student,Desert,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
486,45,Brazil,Writer,Desert,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
486,45,Brazil,Writer,Desert,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
486,45,Brazil,Writer,Desert,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
486,45,Brazil,Writer,Desert,2,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
486,45,Brazil,Writer,Desert,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
486,45,Brazil,Writer,Desert,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
486,45,Brazil,Writer,Desert,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
486,45,Brazil,Writer,Desert,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
486,45,Brazil,Writer,Desert,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
486,45,Brazil,Writer,Desert,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
487,38,Italy,Nurse,Religious,4,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
487,38,Italy,Nurse,Religious,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
487,38,Italy,Nurse,Religious,2,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
487,38,Italy,Nurse,Religious,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
487,38,Italy,Nurse,Religious,5,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
487,38,Italy,Nurse,Religious,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
487,38,Italy,Nurse,Religious,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
487,38,Italy,Nurse,Religious,5,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
487,38,Italy,Nurse,Religious,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
487,38,Italy,Nurse,Religious,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
488,65,KSA,Chef,Nature,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
488,65,KSA,Chef,Nature,2,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
488,65,KSA,Chef,Nature,2,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
488,65,KSA,Chef,Nature,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
488,65,KSA,Chef,Nature,5,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
488,65,KSA,Chef,Nature,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
488,65,KSA,Chef,Nature,5,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
488,65,KSA,Chef,Nature,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
488,65,KSA,Chef,Nature,5,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
488,65,KSA,Chef,Nature,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
489,26,Australia,Musician,Nature,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
489,26,Australia,Musician,Nature,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
489,26,Australia,Musician,Nature,4,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
489,26,Australia,Musician,Nature,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
489,26,Australia,Musician,Nature,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
489,26,Australia,Musician,Nature,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
489,26,Australia,Musician,Nature,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
489,26,Australia,Musician,Nature,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
489,26,Australia,Musician,Nature,5,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
489,26,Australia,Musician,Nature,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
490,41,USA,Chef,Historic,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
